# Confinement Reference Dataset - Active Polymer N=40
#
# Reference base: H_conf (Shannon entropy in confinement, cavity only)
# All other observables fuzzy-matched with tolerance=0.05 on (Pe, T, kappa)
#
# Use this dataset when correlating confinement observables or mixed observables
# with emphasis on confinement data completeness.
#
# Columns:
# - Pe, T, kappa: simulation parameters (dimensionless)
# - H_free: Shannon entropy in free space
# - lp_free: Persistence length from averaged correlation (normalized)
# - lp_free_individual: Mean of individual polymer persistence lengths (normalized)
# - tau_decorr_free: End-to-end vector decorrelation time in free space (minutes)
# - D_long: Long-time diffusion coefficient in free space (mm²/s)
# - H_conf: Shannon entropy in confinement, CAVITY ONLY (REFERENCE BASE)
# - lp_conf: Persistence length from averaged correlation in confinement (normalized)
# - lp_conf_individual: Mean of individual polymer persistence lengths in confinement (normalized)
# - ttrap: Mean trapping time in cavity (minutes)
# - tau_decorr_cavity: E2E decorrelation time in cavity ONLY (minutes)
#
# Rotational number analysis (τ_trans = min(τ_15, τ_0) for robust estimation):
# - N_rot: Rotational number = τ_rot / τ_trans
# - tau_trans: Actual saturation time used = min(τ_15, τ_0) (minutes)
# - R2_trans: Actual surface visited at τ_trans (= 15 if τ_15, = MSD_max if τ_0)
# - tau_rot: Rotational timescale = 1/D_r (minutes)
#
Pe,T,kappa,H_free,lp_free,lp_free_error,lp_free_R2,lp_free_individual,lp_free_individual_std,tau_decorr_free,tau_decorr_free_error,D_long,D_long_error,D_long_R2,D_long_n_points,H_conf,lp_conf,lp_conf_error,lp_conf_R2,lp_conf_individual,ttrap,ttrap_std,tau_decorr_cavity,transloc_rate_per_hour,transloc_success_rate,transloc_n_success,transloc_n_attempts,transloc_total_events,N_rot,tau_trans,R2_trans,tau_rot
1.000000,0.200000,0.250000,5.290903,0.053817,0.012500,0.956501,0.052120,0.020792,0.070442,0.008333,1.067388,0.002607,0.998814,201.000000,4.749750,0.058440,0.012500,0.995791,,2.231746,2.384047,0.041253,13.497188,9.000000,18.000000,182.000000,200.000000,,,,
1.000000,0.200000,0.350000,,,,,,,,,,,,,4.885361,0.064737,0.012500,0.990184,,1.915330,1.967886,0.040609,13.675978,6.640625,17.000000,239.000000,256.000000,,,,
1.000000,0.200000,0.400000,5.425583,0.062952,0.012500,0.985077,0.065714,0.022013,0.077608,0.008333,1.220288,0.002171,0.999370,201.000000,4.948391,0.067351,0.012500,0.990269,,1.680426,1.785941,0.040870,13.162706,6.521739,18.000000,258.000000,276.000000,,,,
1.000000,0.200000,0.500000,,,,,,,,,,,,,5.077978,0.075308,0.012500,0.987233,,1.653788,1.586194,0.040145,16.619831,8.013937,23.000000,264.000000,287.000000,,,,
1.000000,0.200000,0.650000,5.807102,0.079906,0.012500,0.976886,0.090825,0.046859,0.081761,0.008333,1.431935,0.000408,0.999984,201.000000,5.258848,0.089920,0.012500,0.989249,,1.327152,1.251457,0.039166,19.704034,7.563025,27.000000,330.000000,357.000000,,,,
1.000000,0.300000,0.150000,,,,,,,,,,,,,4.827181,0.047048,0.012500,0.992588,,1.545317,1.770655,0.039159,16.481360,9.292035,21.000000,205.000000,226.000000,,,,
1.000000,0.300000,0.250000,,,,,,,,,,,,,4.732641,0.050660,0.012500,0.994737,,1.984272,1.891316,0.040232,13.781987,7.335907,19.000000,240.000000,259.000000,,,,
1.000000,0.300000,0.350000,,,,,,,,,,,,,4.954309,0.055488,0.012500,0.995803,,1.463363,1.843040,0.041018,11.940299,6.299213,16.000000,238.000000,254.000000,,,,
1.000000,0.300000,0.400000,,,,,,,,,,,,,4.901562,0.058549,0.012500,0.993668,,1.602827,1.714043,0.040437,15.006253,7.782101,20.000000,237.000000,257.000000,,,,
1.000000,0.300000,0.500000,,,,,,,,,,,,,4.996351,0.063207,0.012500,0.994538,,1.419106,1.484524,0.039971,18.344884,9.259259,25.000000,245.000000,270.000000,,,,
1.000000,0.300000,0.650000,,,,,,,,,,,,,5.154012,0.071469,0.012500,0.990388,,1.405303,1.458688,0.040752,12.873370,7.296137,17.000000,216.000000,233.000000,,,,
1.178000,0.103000,0.400000,,,,,,,,,,,,,5.163691,0.074460,0.012500,0.984354,"(0.06497961989393673, 0.018970889562963566)",1.575833,1.590169,0.032843,18.783865,6.132075,26.000000,398.000000,424.000000,0.204000,0.180000,15.000000,0.040000
1.200000,0.020000,0.150000,,,,,,,,,,,,,4.775933,0.052964,0.012500,0.982652,,2.751996,3.044958,0.029072,15.272727,9.012876,21.000000,212.000000,233.000000,,,,
1.200000,0.020000,0.250000,,,,,,,,,,,,,5.272317,0.061813,0.012500,0.976571,,1.142562,1.411248,0.029547,24.304419,8.461538,33.000000,357.000000,390.000000,0.149000,0.350000,15.000000,0.050000
1.200000,0.020000,0.350000,,,,,,,,,,,,,5.713981,0.074145,0.012500,0.982966,,0.867634,0.819239,0.030973,48.949320,11.640212,66.000000,501.000000,567.000000,0.394000,0.070000,15.000000,0.030000
1.200000,0.020000,0.400000,,,,,,,,,,,,,5.843561,0.103973,0.012500,0.995362,,0.855747,0.873737,0.032188,72.158749,14.836795,100.000000,574.000000,674.000000,0.355000,0.050000,15.000000,0.020000
1.200000,0.020000,0.500000,,,,,,,,,,,,,5.835127,0.264269,0.012500,0.929256,,0.531565,0.466131,0.031563,178.560001,27.896513,248.000000,641.000000,889.000000,0.225000,0.030000,15.000000,0.010000
1.200000,0.020000,0.650000,5.967295,0.132925,0.012500,0.983039,0.187230,0.140065,0.078358,0.008333,4.142855,0.001711,0.999966,201.000000,5.488418,0.206547,0.012500,0.999078,,0.275492,0.257033,0.029430,488.880002,65.730881,679.000000,354.000000,1033.000000,0.105000,0.030000,15.000000,0.000000
1.200000,0.040000,0.150000,,,,,,,,,,,,,4.696924,0.054829,0.012500,0.983049,,2.751996,3.044958,0.029072,15.272727,9.012876,21.000000,212.000000,233.000000,,,,
1.200000,0.040000,0.250000,,,,,,,,,,,,,5.084738,0.061813,0.012500,0.976571,,1.142562,1.411248,0.030677,24.304419,8.461538,33.000000,357.000000,390.000000,0.149000,0.350000,15.000000,0.050000
1.200000,0.040000,0.350000,,,,,,,,,,,,,5.480865,0.074145,0.012500,0.982966,,0.867634,0.819239,0.030559,48.949320,11.640212,66.000000,501.000000,567.000000,0.394000,0.070000,15.000000,0.030000
1.200000,0.040000,0.400000,,,,,,,,,,,,,5.603719,0.103973,0.012500,0.995362,,0.855747,0.873737,0.032188,72.158749,14.836795,100.000000,574.000000,674.000000,0.355000,0.050000,15.000000,0.020000
1.200000,0.040000,0.500000,,,,,,,,,,,,,5.819443,0.109041,0.012500,0.990433,,0.531565,0.466131,0.031563,178.560001,27.896513,248.000000,641.000000,889.000000,0.225000,0.030000,15.000000,0.010000
1.200000,0.040000,0.650000,5.967295,0.132925,0.012500,0.983039,0.187230,0.140065,0.078358,0.008333,4.142855,0.001711,0.999966,201.000000,5.827419,0.163200,0.012500,0.997660,,0.275492,0.257033,0.029430,488.880002,65.730881,679.000000,354.000000,1033.000000,0.105000,0.030000,15.000000,0.000000
1.200000,0.060000,0.150000,,,,,,,,,,,,,1.646036,0.054829,0.012500,0.983049,,2.751996,3.044958,0.029072,15.272727,9.012876,21.000000,212.000000,233.000000,,,,
1.200000,0.060000,0.250000,,,,,,,,,,,,,1.637198,0.061813,0.012500,0.976571,,1.142562,1.411248,0.030677,24.304419,8.461538,33.000000,357.000000,390.000000,0.149000,0.350000,15.000000,0.050000
1.200000,0.060000,0.350000,,,,,,,,,,,,,1.630846,0.074145,0.012500,0.982966,,0.867634,0.819239,0.030559,48.949320,11.640212,66.000000,501.000000,567.000000,0.394000,0.070000,15.000000,0.030000
1.200000,0.060000,0.400000,,,,,,,,,,,,,1.635609,0.074460,0.012500,0.984354,"(0.06497961989393673, 0.018970889562963566)",1.575833,1.590169,0.032843,72.158749,14.836795,100.000000,574.000000,674.000000,0.355000,0.050000,15.000000,0.020000
1.200000,0.060000,0.500000,,,,,,,,,,,,,5.671920,0.109041,0.012500,0.990433,,0.531565,0.466131,0.032845,178.560001,27.896513,248.000000,641.000000,889.000000,0.225000,0.030000,15.000000,0.010000
1.200000,0.060000,0.650000,5.967295,0.132925,0.012500,0.983039,0.118437,0.076604,0.078358,0.008333,4.142855,0.001711,0.999966,201.000000,5.813047,0.163200,0.012500,0.997660,,0.275492,0.257033,0.029430,488.880002,65.730881,679.000000,354.000000,1033.000000,0.105000,0.030000,15.000000,0.000000
1.200000,0.080000,0.150000,,,,,,,,,,,,,1.617804,0.054829,0.012500,0.983049,,2.640762,3.109266,0.029072,10.023560,5.327869,13.000000,231.000000,244.000000,,,,
1.200000,0.080000,0.250000,,,,,,,,,,,,,1.642021,0.061813,0.012500,0.976571,,1.428968,1.577114,0.030677,9.414605,3.869048,13.000000,323.000000,336.000000,0.172000,0.370000,15.000000,0.060000
1.200000,0.080000,0.400000,,,,,,,,,,,,,5.282962,0.074460,0.012500,0.984354,"(0.06497961989393673, 0.018970889562963566)",1.575833,1.590169,0.032843,49.224490,13.842975,67.000000,417.000000,484.000000,0.204000,0.180000,15.000000,0.040000
1.200000,0.080000,0.500000,,,,,,,,,,,,,5.539479,0.109041,0.012500,0.990433,,0.531565,0.466131,0.032845,83.316562,15.994437,115.000000,604.000000,719.000000,0.387000,0.050000,15.000000,0.020000
1.200000,0.080000,0.650000,5.967295,0.132925,0.012500,0.983039,0.118437,0.076604,0.078358,0.008333,4.142855,0.001711,0.999966,201.000000,5.754962,0.163200,0.012500,0.997660,,0.345046,0.307542,0.029430,199.357945,30.263158,276.000000,636.000000,912.000000,0.261000,0.030000,15.000000,0.010000
1.200000,0.100000,0.150000,,,,,,,,,,,,,4.588626,0.051759,0.012500,0.990107,,2.573759,2.357504,0.029072,8.973826,4.562738,12.000000,251.000000,263.000000,,,,
1.200000,0.100000,0.250000,,,,,,,,,,,,,4.774452,0.061813,0.012500,0.976571,,2.400617,2.388883,0.030677,8.088070,3.558719,10.000000,271.000000,281.000000,0.138000,0.370000,15.000000,0.050000
1.200000,0.100000,0.350000,,,,,,,,,,,,,5.041022,0.074145,0.012500,0.982966,,1.806145,1.795397,0.030559,16.677195,7.432432,22.000000,274.000000,296.000000,0.207000,0.230000,15.000000,0.050000
1.200000,0.100000,0.400000,,,,,,,,,,,,,5.146499,0.074460,0.012500,0.984354,"(0.06497961989393673, 0.018970889562963566)",1.575833,1.590169,0.032843,18.783865,6.132075,26.000000,398.000000,424.000000,0.204000,0.180000,15.000000,0.040000
1.200000,0.100000,0.500000,,,,,,,,,,,,,5.414271,0.109041,0.012500,0.990433,,0.995161,1.020221,0.032845,43.223443,10.314685,59.000000,513.000000,572.000000,0.346000,0.070000,15.000000,0.020000
1.200000,0.100000,0.650000,5.967295,0.132925,0.012500,0.983039,0.118437,0.076604,0.078358,0.008333,4.142855,0.001711,0.999966,201.000000,5.630062,0.094708,0.012500,0.987064,,0.476546,0.471285,0.032121,99.001833,17.904509,135.000000,619.000000,754.000000,0.267000,0.050000,15.000000,0.010000
1.200000,0.100000,1.000000,,,,,,,,,,,,,5.758027,0.274659,0.012500,0.935088,,0.367732,0.348809,0.030521,205.652435,32.608696,285.000000,589.000000,874.000000,0.241000,0.030000,15.000000,0.010000
1.200000,0.100000,3.000000,,,,,,,,,,,,,4.773732,,,,,0.187353,0.153499,0.026535,889.377872,99.838319,1235.000000,2.000000,1237.000000,0.013000,0.030000,15.000000,0.000000
1.200000,0.100000,5.000000,,,,,,,,,,,,,4.595060,,,,,0.171101,0.134341,0.026341,,,,,,,,,
1.200000,0.100000,10.000000,,,,,,,,,,,,,4.570082,,,,,0.133789,0.086936,0.025788,856.080003,99.165972,1189.000000,10.000000,1199.000000,0.013000,0.030000,15.000000,0.000000
1.200000,0.150000,0.150000,,,,,,,,,,,,,4.596167,0.051759,0.012500,0.990107,,2.201972,2.314382,0.032297,8.973826,4.562738,12.000000,251.000000,263.000000,,,,
1.200000,0.150000,0.250000,,,,,,,,,,,,,4.739342,0.055734,0.012500,0.984896,,2.182868,2.344410,0.032315,8.088070,3.558719,10.000000,271.000000,281.000000,,,,
1.200000,0.150000,0.350000,,,,,,,,,,,,,4.905762,0.063539,0.012500,0.987631,,1.806145,1.795397,0.032637,16.677195,7.432432,22.000000,274.000000,296.000000,,,,
1.200000,0.150000,0.400000,,,,,,,,,,,,,4.971701,0.074460,0.012500,0.984354,"(0.06497961989393673, 0.018970889562963566)",1.575833,1.590169,0.032843,12.908669,4.735376,17.000000,342.000000,359.000000,,,,
1.200000,0.150000,0.500000,,,,,,,,,,,,,5.157238,0.073375,0.012500,0.982240,,0.995161,1.020221,0.032845,25.464834,8.196721,35.000000,392.000000,427.000000,0.129000,0.300000,15.000000,0.040000
1.200000,0.150000,0.650000,6.007572,0.096862,0.012500,0.963788,0.118437,0.076604,0.072198,0.008333,2.470799,0.001277,0.999947,201.000000,5.384839,0.094708,0.012500,0.987064,,0.686477,0.653036,0.032121,51.605088,11.396469,71.000000,552.000000,623.000000,0.131000,0.230000,15.000000,0.030000
1.200000,0.200000,0.150000,,,,,,,,,,,,,4.778339,0.049099,0.012500,0.996231,,1.551557,1.803471,0.033095,11.595448,6.726457,15.000000,208.000000,223.000000,,,,
1.200000,0.200000,0.250000,,,,,,,,,,,,,4.837326,0.053331,0.012500,0.995642,,1.596429,1.980150,0.033761,5.832321,3.636364,8.000000,212.000000,220.000000,,,,
1.200000,0.200000,0.350000,,,,,,,,,,,,,4.887768,0.058628,0.012500,0.988668,,1.738040,1.723755,0.033765,11.685602,5.533597,14.000000,239.000000,253.000000,,,,
1.200000,0.200000,0.400000,,,,,,,,,,,,,5.005747,0.061025,0.012500,0.987730,,1.796784,2.117530,0.033194,11.844703,6.637168,15.000000,211.000000,226.000000,,,,
1.200000,0.200000,0.500000,,,,,,,,,,,,,5.094346,0.067601,0.012500,0.985680,,1.245157,1.432613,0.033318,15.161087,6.006006,20.000000,313.000000,333.000000,,,,
1.200000,0.200000,0.650000,5.741387,0.074888,0.012500,0.969958,0.082941,0.036636,0.068011,0.008333,1.700839,0.000211,0.999997,201.000000,5.402976,0.077594,0.012500,0.988152,,1.022732,1.149744,0.032959,15.174629,5.540897,21.000000,358.000000,379.000000,,,,
1.200000,0.300000,0.150000,,,,,,,,,,,,,4.757893,0.044836,0.012500,0.993153,,1.460093,2.079810,0.033048,8.612440,5.500000,11.000000,189.000000,200.000000,,,,
1.200000,0.300000,0.250000,,,,,,,,,,,,,4.992179,0.048179,0.012500,0.994148,,1.061919,1.308911,0.033548,8.536322,5.820106,11.000000,178.000000,189.000000,,,,
1.200000,0.300000,0.350000,,,,,,,,,,,,,5.007429,0.051347,0.012500,0.992615,,1.106196,1.530499,0.035765,12.798375,6.511628,14.000000,201.000000,215.000000,,,,
1.200000,0.300000,0.400000,,,,,,,,,,,,,5.119005,0.053428,0.012500,0.992567,,1.001244,1.489421,0.037045,10.292015,6.140351,14.000000,214.000000,228.000000,,,,
1.200000,0.300000,0.500000,,,,,,,,,,,,,5.239632,0.057425,0.012500,0.990692,,0.752711,1.308746,0.035442,14.500742,10.160428,19.000000,168.000000,187.000000,,,,
1.200000,0.300000,0.650000,,,,,,,,,,,,,5.324781,0.063421,0.012500,0.991326,,0.836709,1.179525,0.032692,14.545455,6.802721,20.000000,274.000000,294.000000,,,,
1.500000,0.060000,0.200000,,,,,,,,,,,,,4.630663,0.052477,0.012500,0.979972,,2.742063,3.192205,0.027763,9.183673,4.705882,12.000000,243.000000,255.000000,,,,
1.500000,0.060000,0.350000,,,,,,,,,,,,,5.090654,0.067286,0.012500,0.979753,,1.589001,1.643329,0.028718,15.218770,5.128205,20.000000,370.000000,390.000000,0.114000,0.370000,15.000000,0.040000
1.500000,0.060000,0.500000,,,,,,,,,,,,,5.516112,0.084595,0.012500,0.987036,,1.086382,1.026697,0.027389,42.215932,10.211268,58.000000,510.000000,568.000000,0.273000,0.100000,15.000000,0.030000
1.500000,0.060000,0.650000,,,,,,,,,,,,,5.756854,0.117047,0.012500,0.988921,,0.522546,0.510288,0.026487,82.666124,13.713592,113.000000,711.000000,824.000000,0.303000,0.050000,15.000000,0.020000
1.500000,0.080000,0.200000,,,,,,,,,,,,,4.613365,0.052477,0.012500,0.979972,,2.742063,3.192205,0.027763,9.183673,4.705882,12.000000,243.000000,255.000000,,,,
1.500000,0.080000,0.350000,,,,,,,,,,,,,4.968247,0.067286,0.012500,0.979753,,1.589001,1.643329,0.028718,15.218770,5.128205,20.000000,370.000000,390.000000,0.114000,0.370000,15.000000,0.040000
1.500000,0.080000,0.500000,,,,,,,,,,,,,5.362360,0.084595,0.012500,0.987036,,1.086382,1.026697,0.027389,42.215932,10.211268,58.000000,510.000000,568.000000,0.273000,0.100000,15.000000,0.030000
1.500000,0.080000,0.650000,,,,,,,,,,,,,5.664870,0.117047,0.012500,0.988921,,0.522546,0.510288,0.026487,82.666124,13.713592,113.000000,711.000000,824.000000,0.303000,0.050000,15.000000,0.020000
1.500000,0.100000,0.200000,,,,,,,,,,,,,4.569359,0.052477,0.012500,0.979972,,1.893122,1.884787,0.027763,9.183673,4.705882,12.000000,243.000000,255.000000,,,,
1.500000,0.100000,0.350000,,,,,,,,,,,,,4.889338,0.067286,0.012500,0.979753,,1.589001,1.643329,0.028718,15.218770,5.128205,20.000000,370.000000,390.000000,0.114000,0.370000,15.000000,0.040000
1.500000,0.100000,0.500000,,,,,,,,,,,,,5.276503,0.064483,0.012500,0.972770,,1.086382,1.026697,0.027389,42.215932,10.211268,58.000000,510.000000,568.000000,0.273000,0.100000,15.000000,0.030000
1.500000,0.100000,0.650000,,,,,,,,,,,,,5.672207,0.117047,0.012500,0.988921,,0.592865,0.892142,0.026487,82.666124,13.713592,113.000000,711.000000,824.000000,0.303000,0.050000,15.000000,0.020000
1.500000,0.150000,0.200000,,,,,,,,,,,,,4.573090,0.049459,0.012500,0.987036,,1.893122,1.884787,0.027763,10.712008,4.307692,14.000000,311.000000,325.000000,,,,
1.500000,0.150000,0.350000,,,,,,,,,,,,,4.928336,0.062239,0.012500,0.979550,,1.459179,1.755786,0.028787,19.784749,6.648199,24.000000,337.000000,361.000000,,,,
1.500000,0.150000,0.500000,,,,,,,,,,,,,5.284447,0.064483,0.012500,0.972770,,1.086382,1.026697,0.028240,24.952741,6.991525,33.000000,439.000000,472.000000,0.121000,0.280000,15.000000,0.030000
1.500000,0.150000,0.650000,,,,,,,,,,,,,5.594503,0.096302,0.012500,0.986821,,0.592865,0.892142,0.028846,45.083145,11.890838,61.000000,452.000000,513.000000,0.263000,0.100000,15.000000,0.030000
2.000000,0.100000,0.200000,5.571704,0.020287,0.012500,0.699576,0.025907,0.032450,0.037964,0.008333,4.164986,0.012726,0.998146,201.000000,5.219101,0.020090,0.012500,0.769872,"(0.023195144223780828, 0.021075003855603798)",0.640709,0.667084,0.019185,37.075180,8.298755,20.000000,221.000000,241.000000,0.254000,0.100000,15.000000,0.030000
2.000000,0.100000,0.400000,5.570138,0.066683,0.012500,0.893813,0.059342,0.057253,0.028112,0.008333,3.594187,0.010748,0.998224,201.000000,5.235678,0.024408,0.012500,0.889128,"(0.0398191264925805, 0.031073656638954433)",0.625635,0.637198,0.020017,64.748202,12.323944,35.000000,249.000000,284.000000,0.268000,0.120000,15.000000,0.030000
2.000000,0.100000,0.600000,5.504304,0.069204,0.012500,0.969852,0.074492,0.025793,0.037494,0.008333,2.193106,0.013550,0.992461,201.000000,5.312621,0.064702,0.012500,0.958443,"(0.06147584676322726, 0.031129152276780616)",0.573852,0.565341,0.021812,53.593429,13.942308,29.000000,179.000000,208.000000,,,,
